video_pth,split,sentence,num_frames
train/01_0102.mp4,train,الشرح غير مفهوم,190
train/01_0103.mp4,train,عندي سؤال,186
train/01_0104.mp4,train,نسيت رقمي الجامعي,149
train/01_0105.mp4,train,ما اسم جامعتك ؟,179
train/01_0106.mp4,train,هل حليت الواجب ؟,165
train/01_0107.mp4,train,كيف كان امتحان ؟,188
train/01_0108.mp4,train,الدرس الجديد مهم,228
train/01_0109.mp4,train,المعلم جديد,146
train/01_0110.mp4,train,الطالب جديد,109
train/01_0113.mp4,train,هل يوجد كتب في المكتبه ؟,290
train/01_0114.mp4,train,المحاضره مسائيه,192
train/01_0115.mp4,train,تاجلت المحاضره,145
train/01_0116.mp4,train,الغيت المحاضره,184
train/01_0117.mp4,train,اين بطاقتك الجامعيه ؟,173
train/01_0119.mp4,train,كم مكافاه الطالب ؟,198
train/01_0120.mp4,train,حصلت علي درجه كامله في امتحان,311
train/01_0121.mp4,train,مشروع الماده صعب,279
train/01_0122.mp4,train,انا الصيدلاني,183
train/01_0123.mp4,train,اين الصيدلاني ؟,125
train/01_0124.mp4,train,بشرتي جافه,274
train/01_0125.mp4,train,بشرتي دهنيه,214
train/01_0126.mp4,train,الصيدلاني غير موجود,144
train/01_0127.mp4,val,كم الجرعه للاطفال ؟,202
train/01_0128.mp4,train,الدواء يسبب النعاس,207
train/01_0130.mp4,train,حليب الاطفال غالي,195
train/01_0131.mp4,train,اعطني دواء للارق,272
train/01_0132.mp4,train,دواء السعال هذا مناسب,290
train/01_0133.mp4,train,بكم العدسات الطبيه ؟,143
train/01_0134.mp4,train,ضع علاج الحبوب قبل النوم,193
train/01_0136.mp4,train,اريد فايتمن سي,200
train/01_0137.mp4,train,اريد فيتامين للطفل,199
train/01_0138.mp4,train,ضع العلاج في الثلاجه,287
train/01_0139.mp4,train,هل لديك كريم مرطب ؟,334
train/01_0140.mp4,train,اريد لصقات للجرح,192
train/01_0141.mp4,val,اريد مرطب شفاه,262
train/01_0142.mp4,test,احتاج مزيل للعرق,209
train/01_0143.mp4,train,احتاج مسكن للالم,182
train/01_0144.mp4,train,اريد دواء للغثيان,144
train/01_0145.mp4,train,ما نوع بشرتك ؟,146
train/01_0146.mp4,train,اريد محلول للعدسات,191
train/01_0147.mp4,train,اريد دواء للقلق,181
train/01_0149.mp4,train,الدواء امن للحوامل والمرضع,197
train/01_0150.mp4,train,اريد شامبو طبي,208
train/01_0153.mp4,train,صبغه الشعر لم تعجبني,191
train/01_0154.mp4,train,رضاعه الاطفال بكم ؟,160
train/01_0155.mp4,test,مكتوب في ورقه الارشادات,261
train/01_0156.mp4,train,ارغب بشراء حفاظات اطفال,161
train/01_0157.mp4,train,اريد حبوب منع حمل,196
train/01_0158.mp4,train,اريد كريم تفتيح للوجه,201
train/01_0159.mp4,train,اريد كريم للشد العضلي,230
train/01_0160.mp4,val,اريد لصقات تبييض اسنان,146
train/01_0161.mp4,train,اريد كريم شعرممتاز,166
train/01_0162.mp4,train,بكم هذا الشامبو ؟,130
train/01_0163.mp4,train,بشرتي حساسه,114
train/01_0165.mp4,train,لا يوجد حليب اطفال,189
train/01_0166.mp4,train,هل الدواء مناسب للاطفال ؟,232
train/01_0167.mp4,train,اريد حبوب كالسيوم,175
train/01_0168.mp4,train,خذ حبتين قبل النوم,203
train/01_0169.mp4,train,لدي شد عضلي,334
train/01_0170.mp4,train,هذه لصقات للشد العضلي,228
train/01_0173.mp4,train,اعطني مرهم للحروق,217
train/01_0174.mp4,train,كم سعر الكريم ؟,192
train/01_0175.mp4,val,احتاج دواء للمغص,186
train/01_0177.mp4,train,وصفه الدواء قديمه,246
train/01_0178.mp4,train,واقي الشمس مفيد,212
train/01_0179.mp4,train,الكريم خالي من العطور,258
train/01_0180.mp4,train,اسال الصيدلي,119
train/01_0181.mp4,train,الشامبو عليه خصم,238
train/01_0182.mp4,train,اتصل بالاسعاف,145
train/01_0183.mp4,train,الكهرباء مقطوعه,153
train/01_0184.mp4,train,ابقي هادئ,108
train/01_0185.mp4,train,اتصل بالطوارئ,143
train/01_0186.mp4,train,ابدا بالانعاش,247
train/01_0187.mp4,train,اتصل بالشرطه,93
train/01_0188.mp4,test,حدث انفجار,141
train/01_0189.mp4,train,اطلق النار علي,100
train/01_0190.mp4,val,البيت مشتعل,299
train/01_0191.mp4,train,طفلي ضائع,131
train/01_0192.mp4,val,جواله مغلق,170
train/01_0195.mp4,train,البس كمامه,144
train/01_0196.mp4,train,احتاج مساعده فوريه,142
train/01_0197.mp4,train,لا استطيع التنفس,143
train/01_0199.mp4,train,اتصل بالشرطه فورا,201
train/01_0200.mp4,train,اين اقرب مستشفي ؟,122
train/01_0201.mp4,train,هذه حاله طوارئ,165
train/01_0202.mp4,train,هناك حادث,200
train/01_0203.mp4,train,اضغط علي الجرح,286
train/01_0204.mp4,train,لا تتنفس,172
train/01_0205.mp4,train,يجب اخلاء المكان بسرعه,164
train/01_0207.mp4,train,هناك طفل مفقود,167
train/01_0208.mp4,train,هذه حاله تسمم,203
train/01_0209.mp4,train,هناك تهديد بقنبله,191
train/01_0210.mp4,train,صدمتني سياره,173
train/01_0211.mp4,train,سمعت طلق ناري,158
train/01_0212.mp4,train,هناك حاله اختناق,234
train/01_0213.mp4,train,لدي حروق شديده,218
train/01_0215.mp4,train,حدث التماس كهربائي,152
train/01_0216.mp4,val,انفجرت انبوبه الغاز,193
train/01_0217.mp4,train,يوجد تسرب غاز,226
train/01_0218.mp4,train,يوجد دخان كثير,155
train/01_0219.mp4,train,اصعد الي السطح,105
train/01_0220.mp4,train,اين طفايه الحريق ؟,166
train/01_0221.mp4,train,اين ابنته ؟,169
train/01_0222.mp4,train,ساكتب اسمي,185
train/01_0223.mp4,train,اين القطه ؟,141
train/01_0224.mp4,test,اين والدك ؟,113
train/01_0225.mp4,train,اين تعمل ؟,96
train/01_0226.mp4,train,اين كوبي ؟,117
train/01_0227.mp4,train,اين اصدقائك ؟,124
train/01_0230.mp4,train,ماذا تفعل ؟,101
train/01_0231.mp4,train,انا اقرا,103
train/01_0232.mp4,train,سعيد بلقائك,185
train/01_0233.mp4,val,انه صديقي,226
train/01_0234.mp4,train,اين المرحاض ؟,165
train/01_0235.mp4,train,احتاج الدراجه,170
train/01_0236.mp4,train,اخوك يشعر بالجوع,171
train/01_0237.mp4,train,والدتك جائعه,115
train/01_0238.mp4,train,تشتري الشاي,100
train/01_0239.mp4,train,اشتري الشوكولاته,142
train/01_0240.mp4,train,الامراه تقرا,123
train/01_0241.mp4,train,الولد يقرا,133
train/01_0242.mp4,train,اللعبه جميله,133
train/01_0244.mp4,train,الحافله جديده,162
train/01_0247.mp4,train,الشوكولاته صحيه,199
train/01_0248.mp4,val,اين كنت ؟,163
train/01_0249.mp4,train,ما المشكله ؟,106
train/01_0250.mp4,train,ثلاث ايام,80
train/01_0251.mp4,train,شكرا جزيلا,97
train/01_0252.mp4,train,شكرا لمساعدتك,86
train/01_0253.mp4,train,صباح الخير,127
train/01_0254.mp4,train,صف الرجل,204
train/01_0255.mp4,train,خمس سنوات,95
train/01_0256.mp4,train,متي مرضت ؟,179
train/01_0257.mp4,train,مساء الخير,101
train/01_0258.mp4,train,مع السلامه,105
train/01_0259.mp4,train,قضيه خلع,142
train/01_0260.mp4,train,قضيه طلاق,127
train/01_0261.mp4,test,نفقه الحضانه,176
train/01_0262.mp4,train,نفقه الرضاعه,104
train/01_0266.mp4,train,قضيه حضانه,212
train/01_0267.mp4,train,قضيه سلف,129
train/01_0268.mp4,train,شهاده زور,137
train/01_0269.mp4,val,قبل شهر,147
train/01_0271.mp4,val,هذه قضيه نفقه مستقبليه و ماضيه,434
train/01_0272.mp4,train,هذه قضيه شخصيه,125
train/01_0273.mp4,train,هذه قضيه مدنيه,225
train/01_0274.mp4,train,اين هو المحامي ؟,184
train/01_0275.mp4,train,انا اريد الخلع,136
train/01_0276.mp4,train,ما سبب الخلع ؟,155
train/01_0277.mp4,train,سبب الخلع ادمان المخدرات,190
train/01_0279.mp4,test,كم عده الطلاق ؟,305
train/01_0280.mp4,train,هذه الطلقه الثالثه,174
train/01_0281.mp4,train,هذه الطلقه الثانيه,195
train/01_0282.mp4,train,هذه الطلقه الاولي,123
train/01_0283.mp4,train,ما سبب الطلاق ؟,146
train/01_0284.mp4,train,طلب دفع الصداق,264
train/01_0286.mp4,train,من هم الورثه ؟,192
train/01_0287.mp4,train,قضيه تقسيم تركه,295
train/01_0288.mp4,train,لا وصيه لوارث,289
train/01_0289.mp4,train,هل لديك اثبات ؟,146
train/01_0290.mp4,train,ما هو الاثبات ؟,208
train/01_0291.mp4,train,يوجد لدي شهود,160
train/01_0292.mp4,test,هل الاعتراف خطي ؟,252
train/01_0294.mp4,train,ما هو السلف ؟,177
train/01_0295.mp4,train,ليس لدي شهود,151
train/01_0296.mp4,train,الشاهد يؤدي اليمين,188
train/01_0298.mp4,val,لا يوجد دليل,122
train/01_0299.mp4,val,انتهت الجلسه,171
train/01_0300.mp4,train,هذا المدعي العام,230
train/01_0301.mp4,train,الشاهد لم يحضر,117
train/01_0302.mp4,train,الشاهد يحلف,210
train/01_0303.mp4,train,الدفاع يعترض,164
train/01_0304.mp4,train,الحكم نهائي,160
train/01_0305.mp4,train,المدعي غير متواجد,250
train/01_0306.mp4,train,القاضي يتحدث,116
train/01_0307.mp4,train,لا يوجد دليل,71
train/01_0309.mp4,train,المدعي عليه قاصر,312
train/01_0310.mp4,test,تم العفو,59
train/01_0311.mp4,train,اريد استشاره قانونيه,165
train/01_0312.mp4,train,جريمه سرقه,241
train/01_0314.mp4,train,جريمه ابتزاز,111
train/01_0316.mp4,train,جريمه تزوير,142
train/01_0317.mp4,train,المدعي بريء,219
train/01_0318.mp4,train,اعترف الجاني,174
train/01_0319.mp4,train,اين المختبر ؟,161
train/01_0320.mp4,test,السكر منخفض,193
train/01_0321.mp4,train,السكر مرتفع,143
train/01_0323.mp4,train,متي ساتعافي ؟,177
train/01_0324.mp4,train,المستشفي بارد,248
train/01_0326.mp4,train,اشعر بالتوتر,67
train/01_0327.mp4,train,ذاكرتي ضعيفه,123
train/01_0328.mp4,train,هل تشعر بالم ؟,190
train/01_0329.mp4,train,اين قسم الطوارئ ؟,103
train/01_0330.mp4,train,ما هي اعراضك ؟,171
train/01_0331.mp4,train,اين غرفه المريض ؟,181
train/01_0332.mp4,train,ما هو وزنك ؟,140
train/01_0333.mp4,test,ما هو طولك ؟,151
train/01_0334.mp4,train,يرجي التوقيع هنا,125
train/01_0335.mp4,test,احتاج توقيع الطبيب,155
train/01_0336.mp4,train,احتاج توقيع المريض,130
train/01_0337.mp4,train,اين غرفه الفحص ؟,164
train/01_0338.mp4,train,انا اشعر بالغثياان,97
train/01_0339.mp4,train,متي حدثت اصابه ؟,184
train/01_0340.mp4,train,اريد فحص الضغط,169
train/01_0341.mp4,train,هل تشعر بالارهاق ؟,162
train/01_0342.mp4,train,اشعر بالم شديد,248
train/01_0343.mp4,train,متي تفتح الصيدليه ؟,123
train/01_0344.mp4,train,اين غرفه الاشعه ؟,147
train/01_0345.mp4,train,هل هذا مؤلم ؟,179
train/01_0346.mp4,train,المرض غير معدي,212
train/01_0347.mp4,val,كم تكلفه العلاج ؟,147
train/01_0348.mp4,train,اين عياده الاطفال ؟,110
train/01_0349.mp4,train,نبض الجنين ممتاز,217
train/01_0350.mp4,val,جنس الجنين ذكر,163
train/01_0351.mp4,train,جنس الجنين انثي,158
train/01_0352.mp4,train,اعاني من الحموضه,386
train/01_0354.mp4,train,ساخضع لجراحه غدا,169
train/01_0355.mp4,train,لدي حراره مرتفعه,152
train/01_0357.mp4,train,المريض لم ياتي,106
train/01_0358.mp4,train,لدي ضيق في التنفس,109
train/01_0359.mp4,train,لدي نزيف في اللثه,165
train/01_0361.mp4,train,اشعر بالم في الاذن,105
train/01_0362.mp4,train,لدي بروده في القدمين,145
train/01_0363.mp4,train,اعاني من الشعور بالضيق,109
train/01_0365.mp4,train,اشعر بالحرقه في العينين,147
train/01_0366.mp4,train,لدي الم في الكتف,143
train/01_0367.mp4,train,اعاني من الشعور بالارهاق,150
train/01_0368.mp4,train,لدي تورم في الرقبه,168
train/01_0369.mp4,train,اللوز منتفخه,163
train/01_0372.mp4,test,انا مريض بالسكري,175
train/01_0373.mp4,train,احتاج تحليل دم,137
train/01_0374.mp4,train,لديك تسمم طعام,157
train/01_0375.mp4,train,وقت الزياره انتهي,119
train/01_0376.mp4,train,اشرب الدواء,90
train/01_0377.mp4,train,الضغط مرتفع,118
train/01_0378.mp4,train,امي صائمه,106
train/01_0379.mp4,test,المختبر مزدحم,204
train/01_0380.mp4,train,هناك رسوم علي الامتعه الزائده,233
train/01_0382.mp4,train,اريد سماعات,160
train/01_0383.mp4,train,افتح حقيبتك,129
train/01_0384.mp4,train,ضاعت حقيبتي,143
train/01_0386.mp4,train,احتاج شاحن للجوال,190
train/01_0387.mp4,train,اربط حزام الامان,139
train/01_0388.mp4,train,ارغب بشراء تذكرتين,197
train/01_0389.mp4,train,استلام امتعه هناك,178
train/01_0390.mp4,val,المضيفه كانت لطيفه,209
train/01_0391.mp4,train,اين مكتب الامن ؟,147
train/01_0392.mp4,train,تاخرت الرحله كثيرا,171
train/01_0393.mp4,train,سوف تتاخر الرحله,165
train/01_0394.mp4,train,كم رقم مقعدك ؟,158
train/01_0395.mp4,val,لقد فاتت رحلتي,151
train/01_0397.mp4,train,مكتب الاستعلامات هناك,160
train/01_0398.mp4,train,هذا جواز زوجتي,204
train/01_0399.mp4,train,كم مده الترانزيت ؟,192
train/01_0400.mp4,train,رقم البوابه 12,128
train/01_0401.mp4,train,هو كابتن الطياره,216
train/01_0402.mp4,train,وزن الامتعه زائد,129
train/01_0403.mp4,train,هل لديك حقيبه ؟,121
train/01_0404.mp4,train,اريد الحصول علي بطانيه,146
train/01_0405.mp4,train,اريد تذكره الي الدمام,156
train/01_0406.mp4,train,اريد تغيير موعد رحلتي,125
train/01_0407.mp4,train,اريد شراء تذكره عوده,141
train/01_0408.mp4,train,اريد شراء شريحه جوال,121
train/01_0409.mp4,train,اريد ماكينه صراف الي,147
train/01_0410.mp4,val,اريد مقعد بجانب النافذه,183
train/01_0411.mp4,train,اريد مقعد لطفل رضيع,219
train/01_0412.mp4,train,اغلق هاتفك في الطياره,131
train/01_0413.mp4,train,الرحله تقلع بعد ساعه,180
train/01_0414.mp4,train,المصلي في الطابق الارضي,221
train/01_0415.mp4,val,الي اين انت مسافر ؟,84
